data (16)
Date,Max Air Temperature,Min Air Temperature,Mean Air Temperature,Max RH,Min RH,Mean RH,3m Max Wind Speed,3m Mean Wind Speed,3m Wind Direction,Rain,Solar Radiation,
,C,C,C,%,%,%,m/s,m/s,deg,mm,MJ/m^2,
2020-05-07,34.8,10.2,24.3,84.4,4.5,30.1,10.8,2.0,240.7,0,31.39,
2020-05-08,25.4,12.1,20.2,54.9,12.5,20.2,10.3,4.2,139.2,0,30.33,
2020-05-09,31.7,13.0,22.6,49.3,6.5,23.0,6.4,1.8,163.6,0,29.80,
2020-05-10,30.0,13.2,20.7,75.4,17.3,42.0,7.9,1.6,191.4,0,17.41,
2020-05-11,29.7,11.6,20.1,87.8,20.8,52.6,6.9,1.3,178.2,0,22.99,
2020-05-12,30.9,10.8,21.9,85.4,8.2,31.2,6.5,1.6,203.2,0,30.76,
2020-05-13,30.0,12.1,22.3,46.9,8.7,22.9,7.7,1.9,243.2,0,30.98,
2020-05-14,30.0,10.0,21.0,57.6,10.6,26.7,7.2,1.5,218.6,0,28.59,
2020-05-15,30.5,9.8,21.2,70.6,7.6,28.5,6.8,1.5,204.1,0,29.47,
2020-05-16,33.0,9.7,22.1,66.5,8.0,28.9,6.5,1.4,225.1,0,31.10,
2020-05-17,34.5,9.4,22.5,80.1,6.8,34.9,6.4,1.1,185.3,0,31.12,
2020-05-18,36.3,9.6,23.6,85.4,6.3,35.0,5.9,1.1,182.2,0,30.51,
2020-05-19,33.6,13.2,24.6,62.3,9.9,26.9,6.1,1.5,207.3,0,28.28,
2020-05-20,30.4,9.1,20.8,70.3,9.6,30.4,7.4,1.8,260.6,0,31.50,
2020-05-21,29.8,6.2,19.3,83.3,5.4,27.8,8.4,1.9,224.5,0,32.22,
2020-05-22,31.4,5.5,19.7,79.1,5.4,29.2,8.3,1.3,204.3,0,32.00,
2020-05-23,31.5,7.5,22.0,78.5,6.7,25.6,7.4,1.9,243.9,0,31.77,
2020-05-24,30.1,12.3,22.3,51.1,8.8,21.1,7.9,2.0,234.9,0,31.12,
2020-05-25,29.9,8.9,21.1,62.5,6.7,28.7,8.4,2.9,202.0,0,31.56,
2020-05-26,31,12.8,21.6,70.0,15.0,40.4,6.1,1.4,157.4,0,30.92,
2020-05-27,35.3,9.2,23.3,87.3,8.1,39.3,7.9,1.2,220.6,0,30.69,
2020-05-28,36.0,13.8,26.6,74.6,9.2,32.2,10.0,1.8,200.1,1.016,28.01,
2020-05-29,33.0,21.4,27.0,39.6,15.8,26.3,6.6,2.6,145.7,0,30.94,
2020-05-30,33.6,21.6,27.3,35.6,15.2,25.3,6.6,2.7,142.2,0,29.30,
2020-05-31,33.0,19.7,26.5,38.7,11.9,23.3,8.4,2.9,141.7,0,28.60,
2020-06-01,32.7,16.8,25.4,61.9,14.5,35.1,6.5,2.2,154.9,0,31.25,
2020-06-02,35.2,14.7,25.1,77.6,14.8,42.9,5.9,1.4,238.9,0,29.95,
2020-06-03,37.4,17.3,27.4,69.8,12.5,37.6,5.8,1.4,230.5,0,30.81,
2020-06-04,38.3,16.2,26.8,75.1,8.3,42.9,5.1,1.1,225.4,0,29.24,
2020-06-05,39.1,15.2,28.5,83.3,11.3,39.6,10.8,2.0,172.9,1.524,30.22,
2020-06-06,37.3,17.2,29.6,63.0,7.8,28.2,7.5,1.9,186.0,0,30.41,
2020-06-07,34.4,11.8,25.4,74.6,8.4,26.4,7.8,1.6,231.4,0,32.49,
2020-06-08,31.7,13.0,24.3,70.9,11.7,31.1,9.4,2.6,252.4,0,31.82,
2020-06-09,29.1,9.7,19.8,81.7,5.6,21.7,11.2,3.4,253.3,0,33.72,
2020-06-10,33.1,7.2,20.8,90.6,4.7,38.4,5.6,1.1,192.9,0,32.55,
2020-06-11,34.6,17.3,26.8,62.6,15.6,33.6,13.0,3.6,145.8,0,24.93,
2020-06-12,34.0,16.6,25.0,97.5,21.4,50.5,10.3,2.5,161.5,18.034,30.57,
2020-06-13,32.6,17.1,24.1,92.3,17.3,54.9,6.6,1.7,151.2,0,26.95,
2020-06-14,33.5,16.8,25.2,77.9,16.8,43.5,9.2,1.8,162.4,0,23.86,
2020-06-15,34.2,18.9,26.6,73.2,15.2,34.7,10.4,2.1,203.4,0,28.48,
2020-06-16,34.5,17.6,26.3,80.9,15.5,41.1,7.9,1.3,186.0,0,29.21,
2020-06-17,34.6,15.7,27.2,86,10.8,31.9,7.8,1.6,223.4,0,31.90,
2020-06-18,34.0,15.9,24.8,60.8,7.6,26.1,7.9,1.3,197.7,0,32.45,
2020-06-19,34.7,12.8,25.5,61.8,8.5,25.0,6.7,1.3,210.8,0,32.33,
2020-06-20,35.3,11.5,24.1,74.5,4.8,33.9,5.5,1.3,222.4,0,32.18,
2020-06-21,36.8,12.2,24.8,86,6.5,38.7,4.5,0.9,199.5,0,31.07,
2020-06-22,38.4,14.3,27.6,60.6,7.0,26.0,5.5,1.3,218.3,0,30.14,
2020-06-23,35.1,15.9,27.9,60.5,17.0,30.3,7.7,2.1,170.0,0,29.75,
2020-06-24,35.2,18.1,27.9,70.1,14.3,32.4,15.2,2.9,140.6,0,27.75,
2020-06-25,35.4,17.7,27.2,71.5,15.4,38.7,5.4,1.6,139.6,0,30.05,
2020-06-26,37.8,16.8,28.2,84.2,9.8,36.9,10.5,2.2,170.1,0,25.94,
2020-06-27,35.5,17.5,27.1,75.9,12.4,35.6,14.3,2.2,231.9,0,22.53,
2020-06-28,33.1,18.4,26.8,63.1,15.6,32.1,9.3,2.3,222.6,0,28.83,
2020-06-29,32.7,16.2,26.1,69.7,16.7,36.0,7.9,2.1,227.6,0,31.12,
2020-06-30,33.3,16.8,25.3,75.1,15.5,39.2,8.4,1.8,223.0,0,31.09,
2020-07-01,32.2,13.2,24.4,81.3,16.4,41.9,6.0,1.3,206.9,0,20.87,
2020-07-02,35.1,18.8,26.8,79,17.9,43.2,5.6,1.0,202.9,0,27.09,
2020-07-03,36.9,18.8,27.9,74.7,16.6,40.2,6.2,1.3,154.5,0,25.41,
2020-07-04,37.0,18.9,28.4,78.9,15.7,41.7,5.8,1.1,176.2,0,26.09,
2020-07-05,38.3,19.1,29.0,74.4,10.3,39.3,9.5,1.3,166.7,0,28.70,
2020-07-06,37.8,21.3,29.9,65,16.3,33.3,11.7,3.0,145.8,0,29.44,
2020-07-07,37.2,19.9,29.4,70.3,12.6,36.2,7.8,1.4,191.7,0,28.81,
2020-07-08,39.3,18.3,28.8,82.4,9.5,42.0,4.9,1.1,191.0,0,30.18,
2020-07-09,40.2,17.7,29.1,78.7,7.3,42.1,6.0,1.4,247.4,0,30.86,
2020-07-10,40.1,18.3,29.0,77.1,12.2,43.7,4.8,1.1,220.0,0,28.73,
2020-07-11,39.4,20.6,29.5,75.1,12.1,43.3,4.2,1.0,175.4,0,28.95,
2020-07-12,40.1,17.7,29.0,81.3,9.6,41.3,5.2,1.3,152.7,0,30.34,
2020-07-13,40.4,17.6,30.1,71.5,10.5,33.6,10.6,1.9,196.7,0,26.99,
2020-07-14,38.6,20.7,29.9,62.5,14.3,35.1,10.6,2.1,247.3,0,24.62,
2020-07-15,37.6,22.6,29.4,61.2,15.9,37.0,10.6,3.1,216.5,1.524,29.57,
2020-07-16,36.3,19.9,28.7,84.8,18.3,44.2,8.1,1.7,203.4,0,30.15,
2020-07-17,36.5,21.3,29.2,67.4,17.5,38.2,4.3,1.5,228.9,0,28.28,
2020-07-18,37.3,21.1,28.6,78.2,16.2,43.0,11.5,1.8,210.8,7.874,26.87,
2020-07-19,35.2,19.9,27.2,92.3,20.8,53.3,7.7,1.8,188.9,0.508,26.35,
2020-07-20,37.1,19.7,27.3,90,17.4,51.4,10.4,1.9,166.0,0.762,28.09,
2020-07-21,34.7,19.7,26.0,88,23.3,55.6,8.7,1.5,179.1,0,28.21,
2020-07-22,32.9,19.1,24.1,92.6,32.3,69.0,9.0,1.9,199.1,10.414,19.10,
2020-07-23,33.7,19.1,24.5,93,29.9,66.1,7.9,1.2,214.6,4.318,25.25,
2020-07-24,32.2,17.9,23.3,98.7,33.1,75.8,10.3,1.8,164.5,12.7,27.31,
2020-07-25,30.6,18.3,24.2,99,38.9,71.6,4.4,1.1,177.6,0,29.09,
2020-07-26,34.3,19.4,26.4,98.5,28.4,63.1,10.8,2.2,196.5,0,26.64,
2020-07-27,33.0,18.8,25.8,95.4,28.6,61.8,6.5,1.2,167.3,0,29.97,
2020-07-28,34.5,19.1,27.4,92,24.3,53.3,5.0,1.1,171.8,0,28.69,
2020-07-29,37.6,19.3,27.6,89.2,17.2,54.3,6.4,1.2,231.7,0,29.50,
2020-07-30,39.9,18.0,27.9,92.3,8.9,50.9,5.2,1.2,230.4,0,30.12,
2020-07-31,36.1,20.6,30.3,70.8,21.6,35.5,14.3,3.3,146.4,0.254,29.45,
2020-08-01,35.8,18.2,27.4,81,17.3,43.3,11.3,2.0,193.6,3.556,27.81,
2020-08-02,35.3,18.0,26.5,86.1,23.1,49.5,11.5,2.1,187.1,0,26.54,
2020-08-03,36.3,17.4,26.8,84.4,18.8,47.3,6.6,1.2,202.4,0,28.38,
2020-08-04,38.1,17.5,28.3,84.6,13.9,42.7,7.2,1.3,190.4,0,28.24,
2020-08-05,37.1,18.2,29.1,84,16.2,39.4,9.3,1.6,166.4,0,25.91,
2020-08-06,35.7,21.6,27.9,70.5,20.2,42.9,9.6,1.6,201.5,0,19.08,
2020-08-07,34.2,20.8,26.9,82.3,22.0,48.3,7.8,1.8,224.4,0,21.31,
2020-08-08,35.4,17.7,27.5,87,18.7,46.5,9.3,1.3,187.4,0,28.49,
2020-08-09,36.5,19,27.9,78.9,16.3,43.9,5.0,1.2,209.9,0,26.17,
2020-08-10,38.6,17.5,27.2,85.7,12.9,47.5,7.1,1.1,210.3,0,26.65,
2020-08-11,39.1,17.2,28.1,87.1,10.6,46.9,5.5,1.0,199.6,0,26.44,
2020-08-12,38.8,18.6,29.3,78.0,11.9,39.5,4.0,1.3,189.4,0,27.36,
2020-08-13,38.6,18.7,29.4,77.4,12.8,38.0,5.2,1.3,209.0,0,24.74,
2020-08-14,39.1,21.5,31.0,68.3,12.6,33.1,5.3,1.3,182.9,0,26.56,
2020-08-15,38.5,19.4,30.2,76.5,11.3,33.9,12.1,1.9,191.5,0.254,26.35,
2020-08-16,36.5,23.1,29.6,55.1,12.5,32.3,17.6,2.5,153.5,0,27.20,
2020-08-17,34.4,17.8,25.8,79.2,18.7,43.8,7.1,1.7,205.6,0,21.76,
2020-08-18,33.9,16.4,24.7,86.4,19.8,50.8,5.5,1.3,221.0,0,27.29,
2020-08-19,35.8,15.7,25.6,82.7,13.9,49.2,4.6,1.0,210.0,0,26.98,
2020-08-20,37.9,16.6,27.3,84.2,12.5,44.2,3.7,1.0,148.9,0,25.72,
2020-08-21,37.2,16.8,27.0,83,15.2,43.6,4.4,1.3,192.4,0,24.34,
2020-08-22,37.3,20.1,28.2,74.4,15.2,43.0,7.8,1.5,167.5,0,25.90,
2020-08-23,36.0,17.8,26.3,92.1,16.9,53.8,12.6,1.4,209.5,4.572,24.96,
2020-08-24,34.7,17.2,25.7,99.2,21.1,59.3,5.0,1.3,199.2,0.254,23.80,
2020-08-25,33.7,16.8,25.0,89.5,18.9,49.7,5.3,1.5,165.1,0,26.67,
2020-08-26,34.0,16.0,24.8,93,18.6,53.6,5.5,1.2,198.6,0,26.20,
2020-08-27,35.7,15.8,25.2,89.7,15.5,53.6,4.1,1.2,179.7,0,26.23,
2020-08-28,38.4,16.3,26.1,89.2,12.0,52.9,4.1,1.0,209.5,0,24.12,
2020-08-29,38.0,18.6,28.4,79.5,14.2,43.4,7.7,1.4,258.1,0,24.70,
2020-08-30,31.5,20.0,25.5,74.8,26.9,52.1,4.1,1.1,224.7,0,11.68,
2020-08-31,34.4,21.4,26.3,75.1,21.5,51.4,7.8,1.3,191.1,1.524,17.66,
2020-09-01,32.9,16.9,24.1,91.7,20.0,58.0,14.4,1.9,221.7,0,21.20,
2020-09-02,33.8,15.3,23.0,95.7,9.1,56.8,4.6,1.2,228.3,0,26.88,
2020-09-03,36.5,12.8,24.0,91.6,8.5,51.0,4.0,1.0,213.8,0,26.50,
2020-09-04,36.1,19.4,29.3,68.5,10.9,26.6,7.2,2.8,130.1,0,26.40,
2020-09-05,34.7,20.0,27.2,67.3,11.3,36.7,8.8,2.7,143.8,0,26.35,
2020-09-06,33.4,16.4,24.7,89.6,19.7,51.4,4.6,1.3,151.6,0,25.83,
2020-09-07,35.7,13.6,24.5,93.4,16.2,50.1,4.8,1.4,136.9,0,25.62,
2020-09-08,35.1,16.7,25.8,77.3,18.6,49.1,11.7,3.2,175.5,0,22.80,
2020-09-09,17.2,10.4,13.7,93,54.2,68.0,10.6,3.9,139.9,4.318,11.42,
2020-09-10,19.8,10.1,13.8,89.4,48.6,67.4,7.4,2.6,150.5,0,14.31,
2020-09-11,23.7,9.6,16.1,98,46.4,78.1,4.4,0.8,174.2,0,17.40,
2020-09-12,26.3,10.6,17.5,98.2,42.0,77.7,4.0,0.9,224.1,0,17.28,
2020-09-13,29.6,11.5,19.3,94.9,17.8,61.4,6.0,1.2,230.1,0,18.75,
2020-09-14,27.7,14.4,20.8,95,31.9,62.6,6.3,1.9,172.7,0,16.67,
2020-09-15,28.7,11.7,19.1,97.2,26.2,69.4,4.6,0.9,204.4,0,22.97,
2020-09-16,31.8,11.1,20.9,96.3,10.9,57.8,12.7,1.1,191.7,0,22.81,
2020-09-17,30.0,13.2,21.6,84.4,20.6,50.6,6.0,1.5,252.3,0,23.07,
2020-09-18,30.0,12.4,20.7,91.2,23.7,55.2,10.6,1.4,182.9,0,22.75,
2020-09-19,29.2,11.2,19.7,92.9,20.8,55.2,6.0,1.6,176.9,0,23.31,
2020-09-20,30.4,10.7,20.1,92.5,20.5,59.6,4.8,1.2,181.8,0,23.63,
2020-09-21,30.8,10.3,19.2,91.9,20.1,61.0,4.5,1.0,206.9,0,22.74,
2020-09-22,33.3,8.8,19.5,90.9,11.9,56.2,3.6,0.8,211.0,0,22.78,
2020-09-23,33.8,10.6,20.3,90.3,13.7,56.3,6.5,1.2,221.3,0,21.33,
2020-09-24,34.0,10.7,20.8,90.8,12.5,57.7,4.0,1.0,211.3,0,23.43,
2020-09-25,34.7,9.8,21.1,95.6,9.1,56.0,4.6,0.9,201.4,0,23.46,
2020-09-26,35.0,12.2,24.1,85.1,10.8,38.0,6.2,1.6,255.6,0,23.05,
2020-09-27,34.8,11.9,23.4,73.3,8.8,34.6,6.9,1.5,243.4,0,23.38,
2020-09-28,23.6,13.7,19.0,45.2,19.0,27.5,10.6,4.2,115.4,0,22.50,
2020-09-29,27.1,6.6,16.5,92.5,15.8,43.5,6.3,1.3,190.4,0,23.00,
2020-09-30,30.9,5.1,16.6,93.5,12.5,58.0,4.1,0.8,218.2,0,23.27,
2020-10-01,32.0,6.3,19.6,89.7,7.9,39.6,6.4,1.8,197.9,0,22.94,
2020-10-02,30.5,8.6,19.1,90.6,12.9,45.8,4.7,1.4,179.3,0,22.45,
2020-10-03,31.0,6.2,19.5,94.6,11.7,44.8,7.9,1.5,209.4,0,22.30,
2020-10-04,29,7.7,17.8,92.4,17.0,54.0,5.2,1.2,196.4,0,21.72,
2020-10-05,32.8,7.0,17.8,92.2,9.5,57.4,3.6,0.9,197.5,0,21.59,
2020-10-06,33.5,6.3,17.1,92.3,8.4,55.7,2.8,0.7,207.3,0,21.66,
2020-10-07,33.5,6.2,17.0,92.5,6.6,56.9,3.1,0.8,214.5,0,21.34,
2020-10-08,33.1,5.6,17.1,89.4,7.6,55.8,4.9,0.9,193.6,0,21.25,
2020-10-09,32.5,5.2,16.9,91.1,8.8,54.2,7.7,0.8,209.8,0,21.26,
2020-10-10,31.6,5.4,16.7,92.9,9.6,56.1,5.9,0.8,169.8,0,21.37,
2020-10-11,30.0,6.5,18.0,93.3,12.1,46.2,9.2,1.7,196.0,0,21.14,
2020-10-12,28.8,6.2,16.4,86.9,9,52.3,6.3,1.3,192.2,0,20.57,
2020-10-13,31.8,5.8,16.5,88.6,8.8,54.7,3.2,0.8,218.0,0,20.21,
2020-10-14,34.0,5.6,20.2,92.3,4.1,37.3,7.2,1.6,224.2,0,20.93,
2020-10-15,28.0,5.5,18.0,78.1,14.3,35.2,7.6,2.5,160.4,0,20.37,
2020-10-16,23.7,7.9,16.6,82.3,20.7,37.3,7.7,3.0,153.2,0,19.82,
2020-10-17,31.7,4.4,18.4,89.9,11.1,42.2,6.5,1.5,231.2,0,19.69,
2020-10-18,31.8,5.4,16.9,79.4,6.8,43.8,3.8,1.0,189.3,0,20.15,
2020-10-19,30.9,3.4,15.2,91.4,8.4,54.9,3.0,0.8,185.7,0,18.93,
2020-10-20,31.3,3.0,14.9,92.6,7.2,55.7,3.3,0.8,206.2,0,19.74,
2020-10-21,30.9,3.5,15.3,94,8.5,53.4,4.0,1.0,194.5,0,19.32,
2020-10-22,29.5,5.5,16.4,90.1,13.7,53.1,6.0,1.1,188.2,0,19.10,
2020-10-23,29.1,5.8,17.4,92.1,17.7,46.7,8.6,2.1,169.3,0,18.73,
2020-10-24,28.1,8.3,16.7,85.9,23.9,49.2,5.4,1.6,187.2,0,17.25,
2020-10-25,29.0,7.1,18.6,93,12.8,45.6,9.2,1.5,187.4,0,15.12,
2020-10-26,21.0,0.9,12.6,81.1,30.1,47.4,11.2,4.6,147.4,0.762,17.73,
2020-10-27,1.1,-3.6,-1.2,97.6,76.5,91.3,7.2,1.6,245.1,10.414,5.53,
2020-10-28,12.0,-0.9,4.2,97.8,41.3,79.8,5.2,1.1,185.5,1.016,17.74,
2020-10-29,18.0,-0.2,7.7,98.4,30.4,74.7,5.3,1.1,178.0,0,18.32,
2020-10-30,21.2,2.1,9.8,98.5,24.2,71.9,4.8,1.0,196.6,0.254,18.18,
2020-10-31,25.8,2.7,12.3,97.7,18.9,69.0,3.0,0.8,199.5,0,16.07,
2020-11-01,22.6,6.5,15.6,94.4,22.4,45.8,8.7,2.7,143.3,0,17.01,
2020-11-02,23.2,3.0,11.8,93.9,21.1,64.7,5.6,1.4,214.3,0,17.82,
2020-11-03,24.8,2.8,12.2,95.3,20.1,66.0,4.4,1.0,189.0,0,17.34,
2020-11-04,27.6,3.7,13.6,95.9,17.3,64.8,2.9,0.8,181.8,0,16.49,
2020-11-05,28.6,4.0,14.6,93.1,7.7,52.3,6.9,1.6,188.1,0,17.57,
2020-11-06,26.9,3.9,15.2,81.7,13.0,45.0,6.3,1.5,206.6,0,13.79,
2020-11-07,27.9,8.7,19.1,60.9,15.6,33.2,7.7,2.2,187.5,0,16.07,
2020-11-08,23.4,11.4,17.4,80.6,26.9,50.9,10.1,2.2,214.2,0.508,12.04,
2020-11-09,19.5,5.1,13.7,84,21.9,47.2,9.0,2.7,258.7,0,15.56,
2020-11-10,16.2,0.2,7.0,87.4,23.1,51.9,6.4,1.6,256.1,0,16.39,
2020-11-11,19.5,-2.6,6.4,88.4,16.8,52.9,5.7,1.3,229.5,0,16.42,
2020-11-12,21.1,-0.7,8.6,87,15.1,54.0,4.3,1.0,224.3,0,12.83,
2020-11-13,24.1,2.3,11.1,77.2,13.5,45.0,5.2,1.1,217.4,0,15.64,
2020-11-14,22.0,0.7,11.7,89,14.3,43.3,11.5,2.4,225.8,0,15.96,
2020-11-15,21.0,-1.4,8.5,67.7,8.3,34.3,4.6,1.3,212.9,0,16.16,
2020-11-16,24.9,-1.2,9.6,65.1,7.6,35.3,4.9,1.3,252.7,0,16.05,
2020-11-17,25.5,-0.9,10.8,73.5,10.6,41.5,5.1,1.3,222.9,0,15.28,
2020-11-18,26.0,3.3,13.0,66.5,16.8,43.1,5.1,1.3,232.2,0,14.59,
2020-11-19,28.9,3.1,14.3,85.4,15.7,50.8,5.2,1.0,191.8,0,14.74,
2020-11-20,27.1,3.7,13.9,83.7,16.7,50.2,4.8,1.1,210.5,0,14.11,
2020-11-21,25.7,4.1,12.9,80.1,19.2,52.7,5.4,1.2,226.0,0,12.60,
2020-11-22,24.2,2.6,12.9,86.1,27.1,57.7,10.8,3.3,151.8,0,14.00,
2020-11-23,23.7,9.6,16.3,77.5,17.7,50.0,8.8,3.0,160.6,0,13.02,
2020-11-24,18.0,3.3,12.7,69.5,13.0,28.9,11.7,3.1,256.4,0,15.05,
2020-11-25,19.1,-3.3,7.1,76.8,12.6,41.3,5.6,1.1,194.5,0,15.19,
2020-11-26,20.8,-3.1,7.5,78.9,11.0,42.4,7.2,1.0,176.3,0,15.07,
2020-11-27,18.5,-3.2,7.6,74.3,15.5,43.0,8.5,2.4,217.3,0,14.60,
2020-11-28,14.1,-2.5,5.0,89.3,24.7,59.4,5.9,1.8,242.4,0,14.57,
2020-11-29,17,-5.5,5.9,82.1,17.3,43.1,10.8,2.5,150.8,0,14.83,
2020-11-30,12.5,-3.5,4.6,64.8,21.3,37.0,9.1,2.0,180.7,0,14.64,
2020-12-01,17.4,-6.5,4.4,76.3,14.1,41.5,5.1,1.4,224.6,0,14.63,
2020-12-02,9.2,-6.6,2.4,66.7,26.9,42.2,8.4,2.8,152.5,0,12.89,
2020-12-03,8.9,-6.0,0.8,64.2,20.7,40.5,6.4,1.2,205.8,0,13.64,
2020-12-04,13.2,-8.8,0.1,71.5,12.9,42.2,3.9,1.2,235.5,0,14.35,
2020-12-05,15.7,-6.9,3.0,63.1,16.1,37.8,8.1,1.7,242.6,0,13.79,
2020-12-06,17.6,-6.6,3.3,73.6,12.5,42.5,4.3,1.0,199.3,0,14.17,
2020-12-07,18.2,-6.4,3.5,62.3,12.8,38.8,3.2,1.0,194.4,0,13.19,
2020-12-08,19.0,-5.6,4.5,65.2,8.6,33.5,4.8,1.2,217.5,0,14.46,
2020-12-09,18.7,-5.1,5.8,54.4,11.5,31.5,3.7,1.1,170.9,0,13.99,
2020-12-10,13.6,2.3,7.3,95.6,32.5,70.2,5.6,1.4,171.8,3.81,5.88,
2020-12-11,14.3,1.1,8.8,95.9,35.3,61.4,9.6,2.6,206.8,1.778,14.13,
2020-12-12,16.3,-2.0,7.3,92.6,20.4,57.8,6.3,1.6,159.3,0,13.30,
2020-12-13,9.8,-4.3,3.6,79.8,20.5,38.5,10.2,3.0,266.0,0,14.31,
2020-12-14,11.7,-7.5,1.9,86.9,19.6,52.2,6.8,1.6,192.5,0,13.58,
2020-12-15,11.5,-4.9,3.8,71.6,18.3,42.2,10.0,2.4,255.0,0,14.19,
2020-12-16,12.3,-6.4,2.0,75.2,14.3,45.2,4.8,1.8,248.0,0,14.10,
2020-12-17,13.8,-6.0,3.1,71.5,18.6,45.0,4.5,1.4,178.8,0,13.49,
2020-12-18,16.9,-2.7,6.6,74.1,16.2,40.1,8.2,2.0,192.1,0,10.25,
2020-12-19,14.4,-4.0,4.5,74.9,19.4,45.0,5.1,1.7,216.2,0,14.00,
2020-12-20,16.6,-5.6,3.2,76.0,12.5,43.7,4.0,1.4,193.8,0,14.13,
2020-12-21,17.8,-6.8,3.6,74.1,12.4,42.5,5.6,1.2,174.6,0,13.42,
2020-12-22,18.0,-7.4,3.5,79.5,13.4,45.8,4.2,1.2,145.8,0,12.86,
2020-12-23,17.9,-5.6,5.4,77.3,8.1,31.6,14.0,3.4,207.4,0,13.74,
2020-12-24,7.5,-9.8,-1.6,52.5,10.7,28.4,3.6,1.2,188.3,0,11.54,
2020-12-25,11.5,-9.2,0.2,61.3,6.4,31.3,3.7,1.1,203.4,0,11.00,
2020-12-26,16.7,-8.3,2.6,58.4,9.3,32.0,4.8,1.3,187.9,0,14.08,
2020-12-27,20.8,-6.4,5.5,70.1,14.8,40.3,3.6,1.0,155.7,0,13.83,
2020-12-28,21.6,-0.4,9.8,63.1,12.8,31.9,7.3,1.9,154.1,0,13.62,
2020-12-29,14.3,1.1,9.4,61.6,28.1,37.6,10.4,3.1,210.8,0,13.08,
2020-12-30,10.2,-5.1,4.1,75.0,21.1,40.7,7.8,2.2,202.7,0,9.74,
2020-12-31,10.3,-9.3,-1.0,83.6,16.4,49.8,6.2,1.2,158.2,0,14.12,
2021-01-01,10.9,-8.7,-0.3,64.7,14.5,40.7,4.5,1.2,120.7,0,12.62,
2021-01-02,14.4,-10.1,1.9,64.4,15.7,35.0,7.3,1.5,148.4,0,13.79,
2021-01-03,15.7,-7.3,4.5,67.7,14.1,33.6,6.0,1.3,160.6,0,13.60,
2021-01-04,17.1,-3.4,5.1,55.8,15.3,33.9,4.4,1.3,181.0,0,14.13,
2021-01-05,19.4,-3.7,6.6,67.7,12.1,34.1,5.7,1.4,154.8,0,12.14,
2021-01-06,15.2,-5.6,4.7,62.6,7.4,30.7,5.3,1.7,212.5,0,14.63,
2021-01-07,16.9,-7.2,2.7,57.9,9.5,32.1,3.8,1.2,179.8,0,14.49,
2021-01-08,17.0,-4.5,4.3,59.6,10.5,30.9,4.5,1.4,169.9,0,12.94,
2021-01-09,17.6,-4.7,5.8,70.3,11.4,39.7,13.3,2.5,181.1,0,14.36,
2021-01-10,6.5,-2.6,2.6,78.0,38.2,55.5,5.9,2.0,138.6,0,9.06,
2021-01-11,7.5,-8.3,-1.3,87.3,33.0,61.7,4.5,1.2,124.4,0,13.53,
2021-01-12,12.3,-9.4,0.0,81.2,16.7,49.9,4.9,1.2,75.9,0,14.81,
2021-01-13,15.6,-9.9,1.2,76.9,10.4,40.5,4.2,1.2,129.0,0,15.04,
2021-01-14,19.9,-5.2,6.6,56.9,9.0,28.4,7.6,1.7,162.7,0,13.90,
2021-01-15,18.1,-2.7,7.1,44.6,7.1,20.0,7.7,2.2,200.1,0,15.47,
2021-01-16,18.8,-7.2,4.0,58.6,8.2,28.9,6.1,1.3,152.2,0,12.80,
2021-01-17,20.2,-6.4,5.5,59.9,5.9,30.5,5.1,1.2,147.8,0,15.51,
2021-01-18,21.0,-7.0,7.6,56.7,8.4,26.5,10.1,1.8,109.9,0,15.45,
2021-01-19,12.7,3.6,8.2,80.8,25.3,37.0,14.1,6.6,77.3,0.254,5.57,
2021-01-20,9.9,3.1,5.8,92.6,63.5,78.4,5.3,1.6,84.5,1.016,6.32,
2021-01-21,12.3,2.0,6.8,99.3,73.0,89.3,4.4,1.1,96.3,0.508,5.80,
2021-01-22,16.3,2.3,7.5,100,41.9,82.8,4.0,0.9,124.1,0.254,10.80,
2021-01-23,18.0,-2.8,7.0,96.8,21.6,62.6,9.2,1.4,197.5,0,15.38,
2021-01-24,16.8,-3.3,6.1,87.8,24.6,57.9,12.2,2.5,213.6,0,12.53,
2021-01-25,11.3,-2.1,4.2,90.2,28.3,57.1,9.1,1.9,155.7,0,13.35,
2021-01-26,8.5,-3.8,2.4,96.7,30.9,69.7,10.4,2.4,169.4,1.016,13.69,
2021-01-27,11.0,-8.6,0.8,92.9,16.0,55.5,4.9,1.3,195.8,0,16.64,
2021-01-28,15.3,-3.7,5.4,67.6,14.7,35.8,5.2,1.8,241.5,0,12.15,
2021-01-29,12.1,1.9,7.1,73.4,40.5,49.4,4.7,1.6,223.6,0,3.27,
2021-01-30,15.7,-0.5,7.7,72.4,11.3,36.9,10.2,2.8,270.6,0,17.14,
2021-01-31,16.7,-5.5,7.9,69.2,13.3,32.3,7.0,2.4,160.0,0,17.26,
2021-02-01,17.3,-1.6,8.7,65.1,20.1,37.6,5.8,1.8,215.7,0,12.92,
2021-02-02,21.8,1.3,10.6,63.8,16.2,38.1,3.8,1.0,191.7,0,12.48,
2021-02-03,24.6,-0.3,12.6,69.5,12.3,36.3,8.0,1.8,209.9,0,16.16,
2021-02-04,21.0,8.0,15.0,53.3,13.5,31.3,11.9,3.1,245.2,0,17.91,
2021-02-05,19.2,1.4,11.0,39.4,9.9,22.6,9.5,2.9,243.9,0,18.18,
